words,sentiment_coeff
extr,0.0
vir,0.0
n,0.0
fa,0.0
sanction,0.0
pourt,0.0
allemagn,0.0
ta,0.0
loi,0.0
genr,0.0
pondr,0.0
cit,0.0
exempl,0.0
joyeux,0.0
zelensky,0.0
bi,0.0
longtemp,0.0
lectric,0.0
interdir,0.0
otan,0.0
prof,0.0
sueur,2.0103416065589337
but,0.0
mour,0.0
sang,0.0
intelligent,0.0
enfin,0.0
commentair,0.0
mocrat,0.0
vent,0.0
compl,0.0
macronlahont,0.0
pot,0.0
nombreux,0.0
cultur,0.0
impos,0.0
inde,0.0
polic,0.0
projet,0.0
volontair,0.0
abord,0.0
aven,0.0
frapp,0.0
tra,0.0
malad,0.0
tard,0.0
anti,0.0
massacr,0.0
tir,0.0
lequel,0.0
suivr,0.0
livr,0.0
express,0.0
usa,0.0
noir,0.0
masqu,0.0
combatt,0.0
urgenc,0.0
souven,0.0
doubl,0.0
oran,0.0
crach,0.0
pons,0.0
assassin,0.0
sujet,0.0
manifest,0.0
gaull,0.0
gagn,0.0
crir,0.0
suffir,0.0
dang,0.0
alit,0.0
cach,0.0
tour,0.0
idiot,0.0
envi,0.0
inutil,0.0
danger,0.0
brigitt,0.0
chi,0.0
syst,0.0
licit,0.0
civil,0.0
priv,0.0
macronnousprendpourdescon,0.0
libr,0.0
pital,0.0
colonis,0.0
international,0.0
baiss,0.0
nul,0.0
tien,0.0
go,0.0
cac,0.0
pardon,0.0
rieux,0.0
grez,0.0
crit,0.0
grav,0.0
menteur,0.0
social,0.0
clownvisag,4.101127015928755
normal,0.0
twitt,0.0
carbon,0.0
valoir,0.0
fond,0.0
lor,0.0
futur,0.0
copain,0.0
puissanc,0.0
heur,0.0
hommag,0.0
trol,0.0
toi,0.0
justic,0.0
etat,0.0
band,0.0
propagand,0.0
ouvr,0.0
apprendr,0.0
manipul,0.0
lorsqu,0.0
entrer,0.0
puisqu,0.0
froid,2.8282832856888347
actuel,0.0
lev,0.0
crois,0.0
jug,0.0
ruin,0.0
alli,0.0
men,0.0
retour,0.0
gorbatchev,0.0
vu,0.0
reprendr,0.0
allemand,0.0
soi,0.0
os,0.0
prison,0.0
remettr,0.0
chanc,0.0
pos,0.0
effet,0.0
vaccinal,0.0
profit,0.0
hu,0.0
ant,0.0
religion,0.0
dessus,0.0
honneur,0.0
effort,0.0
front,0.0
hurl,0.0
path,0.0
lien,0.0
dommag,0.0
partag,0.0
assompt,0.0
exclam,0.0
secour,0.0
ler,0.0
diplomat,0.0
major,0.0
dingu,0.0
ner,0.0
mandat,0.0
hor,0.0
gim,0.0
absolu,0.0
chat,0.0
dout,0.0
norm,0.0
hauss,0.0
renc,0.0
voyag,0.0
anglais,0.0
not,0.0
affair,0.0
roi,0.0
pognon,0.0
oser,0.0
contribu,0.0
long,0.0
condamn,0.0
avion,0.0
colon,0.0
post,0.0
poudr,0.0
franch,0.0
suit,0.0
habitud,0.0
lit,0.0
tabl,0.0
indign,0.0
vom,0.0
boug,0.0
exprim,0.0
ensembl,0.0
bilan,0.0
rapport,0.0
pit,0.0
minabl,0.0
croi,0.0
mod,0.0
dos,0.0
gu,0.0
confl,0.0
olog,0.0
moi,0.0
quip,0.0
pris,0.0
voisin,0.0
psychopath,0.0
prem,0.0
class,0.0
mer,0.0
solut,0.0
ramen,0.0
mckinsey,0.0
derni,0.0
fatigu,0.0
pareil,0.0
coll,0.0
tendr,0.0
proch,0.0
serr,0.0
tent,0.0
tax,0.0
posit,0.0
ete,0.0
occident,0.0
nau,0.0
util,0.0
quenc,0.0
incarn,0.0
responsabil,0.0
blagu,0.0
mont,0.0
pi,0.0
pourr,0.0
viol,0.0
occidental,0.0
per,0.0
index,0.0
prior,0.0
destitu,0.0
consid,0.0
humil,0.0
condol,0.0
nez,0.0
gre,0.0
gration,0.0
dehor,0.0
sant,0.0
sinc,0.0
effect,0.0
inflat,0.0
support,0.0
bain,0.0
partenariat,0.0
envoy,0.0
malgr,0.0
dern,0.0
tic,-4.280518190795978
chec,0.0
moir,0.0
hi,0.0
tez,0.0
paris,0.0
termin,0.0
tac,-4.18837337948196
uniqu,0.0
blanc,0.0
applaud,0.0
cass,0.0
ignor,0.0
tais,0.0
ok,0.0
facepalmerteint,0.0
diff,0.0
bil,0.0
rang,0.0
mang,0.0
avis,0.0
colog,0.0
soc,0.0
renfort,0.0
appr,0.0
velopp,0.0
cup,0.0
bienvenu,0.0
ital,0.0
vieux,0.0
direct,0.0
truis,0.0
autor,0.0
ao,0.0
derr,0.0
lection,0.0
pitoi,0.0
violenc,0.0
term,0.0
quotidien,0.0
excellent,0.0
boulot,0.0
frais,0.0
retrouv,0.0
souffr,0.0
plusieur,0.0
indien,0.0
nerv,0.0
sultat,0.0
imagin,0.0
vapeur,0.0
agress,0.0
mar,0.0
complic,0.0
officiel,0.0
construir,0.0
facepalm,0.0
scandal,0.0
quitt,0.0
biden,0.0
uni,0.0
semain,0.0
chin,0.0
ador,0.0
enseign,0.0
radical,0.0
putain,0.0
racaill,0.0
vill,0.0
contamin,0.0
oh,0.0
vision,0.0
gestion,0.0
bordel,0.0
macronpsychopath,0.0
tis,0.0
cont,0.0
inqui,0.0
invest,0.0
est,0.0
chois,0.0
final,0.0
salut,0.0
demain,0.0
all,0.0
dictateur,0.0
plais,0.0
avanc,0.0
nombr,0.0
qu,0.0
sien,0.0
soumettr,0.0
jointesmain,0.0
connard,0.0
trist,0.0
court,0.0
colonial,0.0
soir,0.0
abrut,0.0
arret,0.0
critiqu,0.0
tudi,0.0
te,0.0
cri,0.0
assur,0.0
pyroman,0.0
passag,0.0
salmanrushd,0.0
jean,0.0
li,0.0
supprim,0.0
se,0.0
mem,0.0
tranquill,0.0
cessair,0.0
stupid,0.0
coupabl,-16.754205422225606
clarat,0.0
cologiqu,0.0
tap,0.0
confianc,0.0
tin,0.0
couill,0.0
gitim,0.0
anticip,0.0
girond,0.0
op,0.0
pro,0.0
ex,0.0
incroi,0.0
corrompu,0.0
jetsk,0.0
fatw,0.0
comport,0.0
exp,0.0
camion,0.0
clar,0.0
facil,0.0
afin,0.0
dictatur,0.0
us,0.0
chemin,0.0
dossi,0.0
install,0.0
corrupt,0.0
prouv,0.0
juif,0.0
menac,0.0
conomiqu,0.0
fol,0.0
man,0.0
content,0.0
gion,0.0
attentat,0.0
ress,0.0
rez,0.0
maison,0.0
lament,0.0
creux,0.0
difficil,0.0
moqu,0.0
entrain,0.0
recon,0.0
ill,0.0
appliqu,0.0
urgent,0.0
remplac,0.0
phras,0.0
lol,0.0
rouman,0.0
injust,0.0
limit,0.0
minin,0.0
contrat,0.0
invit,0.0
pseudo,0.0
tocard,0.0
natur,0.0
exig,0.0
voitur,0.0
interven,0.0
boss,0.0
destruct,0.0
moral,0.0
blabl,0.0
propo,0.0
poqu,0.0
commettr,0.0
linqu,0.0
sp,0.0
journ,0.0
ose,0.0
crev,0.0
visibl,0.0
cen,0.0
sur,0.0
cin,0.0
maroc,0.0
unir,0.0
arbre,0.0
algerien,0.0
solidair,0.0
nazism,0.0
exact,0.0
dr,0.0
cart,0.0
qd,0.0
organis,0.0
truc,0.0
pein,0.0
bronz,0.0
reconnaiss,0.0
abandon,0.0
richess,0.0
acteur,0.0
jeu,0.0
inform,0.0
ras,0.0
unis,0.0
cacat,0.0
ressourc,0.0
rev,0.0
couteau,0.0
iran,0.0
trump,0.0
logiqu,0.0
marseil,0.0
bah,0.0
particip,0.0
dit,0.0
lanc,0.0
soumiss,0.0
sc,0.0
photo,0.0
paul,0.0
rat,0.0
decin,0.0
th,0.0
chet,0.0
animal,0.0
tromp,0.0
minsk,0.0
strat,0.0
adress,0.0
costum,0.0
put,0.0
bref,0.0
pur,0.0
bizarr,0.0
cle,0.0
jaun,0.0
esprit,0.0
darmanin,0.0
origin,0.0
fiert,0.0
sum,-20.399609754130285
second,0.0
habit,0.0
racont,0.0
char,0.0
marqu,0.0
centain,0.0
vulcain,0.0
personnag,0.0
repent,0.0
flamm,0.0
offrir,0.0
apparent,0.0
rend,0.0
domain,0.0
narciss,0.0
amus,0.0
uvre,0.0
doigt,0.0
prononc,0.0
programm,0.0
pouss,0.0
promettr,0.0
rever,0.0
ensuit,0.0
reconnaîtr,0.0
stopp,0.0
souvent,0.0
em,0.0
tas,0.0
partenair,0.0
jupit,0.0
eh,0.0
urss,0.0
invers,0.0
cis,0.0
gler,0.0
selon,0.0
sinistr,0.0
perver,0.0
tjr,0.0
faibl,0.0
entreten,0.0
ducat,0.0
inact,0.0
entrepris,0.0
pologn,0.0
el,0.0
der,0.0
the,0.0
clam,0.0
gamin,0.0
ball,0.0
nan,0.0
finit,0.0
comp,0.0
recevoir,0.0
maghreb,0.0
correct,0.0
explos,0.0
duir,0.0
stp,0.0
rempl,0.0
chacun,0.0
lourd,0.0
occas,0.0
ly,0.0
journal,0.0
conscienc,0.0
pla,0.0
pomp,0.0
consult,0.0
majeur,0.0
descendr,0.0
coul,0.0
blablabl,0.0
achat,0.0
emploi,0.0
fonc,0.0
arrog,0.0
larbin,-7.548712157326539
bient,0.0
constat,0.0
euxvisag,0.0
bombard,0.0
reten,0.0
travers,0.0
lent,0.0
isra,0.0
disponibl,0.0
chaud,0.0
professionnel,0.0
tropol,0.0
baltringu,0.0
arrang,0.0
liban,0.0
moumout,0.0
mendi,0.0
souverainet,0.0
goci,0.0
salu,0.0
rent,0.0
pri,0.0
expuls,0.0
mi,0.0
info,0.0
courb,0.0
sombr,0.0
sil,0.0
nonc,0.0
aupr,0.0
ely,0.0
continent,0.0
ris,0.0
ritabl,0.0
distribu,0.0
bott,0.0
imb,0.0
log,0.0
silenc,0.0
volut,0.0
sidentiel,0.0
ouai,0.0
trah,0.0
pollut,0.0
escroc,0.0
nou,0.0
insouci,0.0
reintegrezlespompierssuspendus,0.0
retrait,0.0
pollu,0.0
nement,0.0
consomm,0.0
ussi,0.0
fourn,0.0
sist,0.0
religi,0.0
sacrific,0.0
gi,0.0
satan,0.0
nobel,0.0
moindr,0.0
rendum,0.0
provoc,0.0
allah,0.0
soleil,0.0
gentil,0.0
mis,0.0
gt,0.0
cil,0.0
repart,0.0
pert,0.0
jol,0.0
gorg,0.0
revoir,0.0
voi,0.0
pler,0.0
text,0.0
factur,0.0
cesseur,0.0
efficac,0.0
dis,0.0
membr,0.0
assum,0.0
lum,0.0
suc,0.0
dix,0.0
peurvisag,0.0
monstr,-23.48621260017268
rapid,0.0
mand,0.0
prim,0.0
chien,0.0
hon,0.0
macrondemiss,0.0
juillet,0.0
fric,0.0
foutag,0.0
ternel,0.0
na,0.0
terrain,0.0
italien,0.0
riqu,0.0
martyr,0.0
histor,0.0
ajout,0.0
zon,0.0
victoir,0.0
sapeur,0.0
cordial,0.0
parod,0.0
joieroul,3.2284371475755544
ya,0.0
magnif,0.0
volont,0.0
sacr,0.0
renvoi,0.0
environ,0.0
barr,0.0
intervent,0.0
cot,0.0
gauch,0.0
charg,0.0
tar,0.0
voic,0.0
jointesteint,0.0
ressembl,0.0
naturel,0.0
destin,0.0
det,0.0
p,0.0
admir,0.0
lign,0.0
cent,0.0
chr,0.0
imm,0.0
dup,0.0
cec,0.0
exploit,0.0
fill,0.0
matraqu,0.0
etre,0.0
souffl,0.0
collabor,0.0
nuit,0.0
quant,0.0
diat,0.0
interrog,0.0
champion,0.0
protect,0.0
obten,0.0
figur,0.0
parent,0.0
ceintur,0.0
assist,0.0
activ,0.0
energ,0.0
franco,0.0
provoqu,0.0
bras,0.0
polici,0.0
oeuvr,0.0
traduct,0.0
migr,0.0
drogu,0.0
euh,0.0
compatriot,0.0
sacrifi,0.0
imam,0.0
corp,0.0
bcp,0.0
profond,0.0
onf,0.0
chaleur,0.0
apparten,0.0
politicien,0.0
trois,0.0
bafou,0.0
cu,0.0
suffis,0.0
rieus,0.0
bol,0.0
mental,0.0
dent,0.0
faim,0.0
concitoyen,0.0
chass,0.0
polon,0.0
statut,0.0
palestin,0.0
fratern,0.0
chut,0.0
roulantsvisag,0.0
soin,0.0
mist,0.0
meurtr,0.0
permanent,0.0
cert,0.0
command,0.0
mur,0.0
individu,0.0
irrespons,0.0
divis,0.0
one,3.6524848964397316
envah,0.0
minist,0.0
vident,0.0
sastr,0.0
dessin,0.0
fais,0.0
bais,0.0
baspouc,0.0
lead,0.0
sidenc,0.0
sanitair,0.0
or,0.0
chant,0.0
promess,0.0
is,0.0
poign,0.0
bicep,0.0
lunet,0.0
peut,0.0
titr,0.0
produir,0.0
cynism,0.0
chinois,0.0
cenc,0.0
saoudit,0.0
parm,0.0
dizain,0.0
ext,0.0
effondr,0.0
rabl,0.0
racist,0.0
bisou,0.0
banqu,0.0
fich,0.0
capac,0.0
cliqu,0.0
caf,0.0
bruyammentvisag,3.261427692196336
sit,0.0
rout,0.0
encourag,0.0
brul,0.0
massif,0.0
bord,0.0
carr,0.0
grec,0.0
exerc,0.0
papi,0.0
glement,0.0
plupart,0.0
pill,0.0
condit,0.0
ellement,0.0
pfiz,0.0
entretien,0.0
chaos,0.0
rel,0.0
anc,0.0
diocr,0.0
flott,0.0
bloqu,0.0
budget,0.0
su,0.0
gest,0.0
gilet,0.0
trahison,0.0
st,0.0
nocid,0.0
constitu,0.0
camp,0.0
traitr,0.0
rejet,0.0
quinquennat,0.0
aveugl,0.0
banqui,0.0
pratiqu,0.0
christ,0.0
insupport,0.0
sir,0.0
obligatoir,0.0
terribl,0.0
minut,0.0
dam,0.0
amen,0.0
bleu,0.0
oppos,0.0
assassinat,0.0
voyou,0.0
piscin,0.0
coop,0.0
concr,0.0
mozart,0.0
sach,0.0
riod,0.0
chis,0.0
num,0.0
om,0.0
destructeur,0.0
you,0.0
essenc,0.0
bonsoir,0.0
espagn,0.0
dorm,0.0
blind,0.0
saint,0.0
fabriqu,0.0
huir,0.0
coc,0.0
ordon,0.0
parfois,0.0
ridiculis,0.0
tabass,0.0
brui,0.0
sav,0.0
pun,0.0
prosp,0.0
ressort,0.0
froidesvisag,1.7036093004843307
cram,0.0
diterran,0.0
terrorism,0.0
holland,0.0
ordur,0.0
fameux,0.0
complet,0.0
born,0.0
alis,0.0
communiqu,0.0
pourritur,0.0
atteindr,0.0
sauveur,0.0
macronlefou,0.0
sing,0.0
vert,0.0
avou,0.0
capital,0.0
plair,0.0
recherch,0.0
coh,0.0
patriot,0.0
commiss,0.0
gratuit,0.0
successeur,0.0
marin,0.0
immens,0.0
tt,0.0
niqu,0.0
scoot,0.0
parf,0.0
hitl,0.0
proc,0.0
pol,0.0
minimum,0.0
object,0.0
balanc,0.0
hymn,0.0
mai,0.0
pendr,0.0
larg,0.0
matin,0.0
export,0.0
allong,0.0
fen,0.0
of,0.0
somm,0.0
souc,0.0
ach,0.0
disco,0.0
mb,0.0
e,0.0
pilot,0.0
bronzag,0.0
parat,0.0
nur,0.0
enfer,0.0
linquanc,0.0
las,0.0
princip,0.0
poubel,0.0
comprend,0.0
oqtf,0.0
ssent,0.0
empreint,0.0
nourr,0.0
presqu,0.0
macrondegag,0.0
plaint,0.0
lafranceestuncoupegorg,0.0
regret,0.0
renforc,0.0
pauvret,0.0
qlq,-5.806600049271828
mentair,0.0
nord,0.0
two,3.5988025514172617
nag,0.0
ursul,-8.057420025834952
ultra,0.0
tortur,0.0
absurd,0.0
ducon,0.0
moit,0.0
ob,0.0
dical,0.0
scolair,0.0
roumain,0.0
naus,0.0
corn,0.0
ram,0.0
canicul,0.0
symp,0.0
principal,0.0
vers,0.0
po,0.0
remarqu,0.0
magiqu,0.0
plui,0.0
feux,0.0
mass,0.0
autour,0.0
opinion,0.0
civilis,0.0
habituel,0.0
fak,0.0
gerb,0.0
suppl,0.0
bomb,0.0
restrict,0.0
ouest,0.0
ident,0.0
artist,0.0
poignard,0.0
faill,0.0
accompagn,0.0
marocain,0.0
camarad,0.0
compliqu,0.0
palestinien,0.0
frex,0.0
fraud,0.0
impress,0.0
entr,0.0
coran,0.0
rimental,0.0
poing,0.0
sais,0.0
rapproch,0.0
publiqu,0.0
klausschwab,-7.156675403664167
mien,0.0
criv,0.0
coin,0.0
grac,0.0
couvr,0.0
hauteur,0.0
racism,0.0
accus,0.0
semp,0.0
poursuivr,0.0
reintegr,0.0
brouill,0.0
chapp,0.0
group,0.0
compass,0.0
revenu,0.0
dram,0.0
faillit,0.0
edf,0.0
souriantsvisag,4.094664190775696
pierr,0.0
vach,0.0
ego,0.0
exclur,0.0
choqu,0.0
violent,0.0
foi,0.0
mobilis,0.0
nant,0.0
sourc,0.0
administr,0.0
patr,0.0
plut,0.0
fens,0.0
proph,0.0
francophon,0.0
mag,0.0
scientif,0.0
transform,0.0
quatr,0.0
affirm,0.0
orgueil,0.0
cet,0.0
kilometr,0.0
autonom,0.0
tet,0.0
jo,0.0
new,0.0
prisonni,0.0
volu,0.0
mouton,0.0
mill,0.0
kinsey,0.0
mafieux,0.0
haineux,0.0
vaxx,0.0
traver,0.0
paulesteint,0.0
dilapid,0.0
transmettr,0.0
afghanistan,0.0
sdf,0.0
pression,0.0
lu,0.0
approch,0.0
trou,0.0
genoux,0.0
match,0.0
touquet,0.0
malien,0.0
issu,0.0
rigol,0.0
bonheur,0.0
empath,0.0
calm,0.0
auteur,0.0
cial,0.0
acc,0.0
domin,0.0
enc,0.0
riantvisag,3.6106901015210413
invas,0.0
cam,0.0
to,0.0
fascist,0.0
renouvel,0.0
hicul,0.0
culot,0.0
connaiss,0.0
schwab,0.0
financi,0.0
inond,0.0
canon,0.0
vien,0.0
gueux,0.0
articl,0.0
caiss,0.0
product,0.0
clench,0.0
honor,0.0
user,0.0
campagn,0.0
personnal,0.0
ygl,-5.122944924324182
attitud,0.0
fln,0.0
suspendu,0.0
abus,0.0
ingrat,0.0
hab,0.0
incendiesgirond,0.0
rifi,0.0
clandestin,0.0
davos,0.0
boir,0.0
dibil,0.0
perp,0.0
va,0.0
privil,0.0
innocent,0.0
affaibl,0.0
tud,0.0
rassur,0.0
discrimin,0.0
sud,0.0
suspens,0.0
press,0.0
nezvisag,0.0
ressent,0.0
faibless,0.0
repos,0.0
bombardi,0.0
charism,0.0
diver,0.0
assang,0.0
nup,0.0
mun,0.0
opportun,0.0
enrich,0.0
infirm,0.0
ciel,0.0
ent,0.0
pari,0.0
reintegrezlespersonnelssuspendus,0.0
cest,0.0
arri,0.0
affich,0.0
bois,0.0
gan,0.0
poch,0.0
allum,0.0
rar,0.0
septembr,0.0
mme,0.0
charbon,0.0
soit,0.0
gouvernementdelahont,0.0
bric,0.0
princ,0.0
sac,0.0
musiqu,0.0
espoir,0.0
fic,0.0
tirailleur,0.0
chasseur,0.0
conduir,0.0
quilibr,0.0
islamophob,0.0
sov,0.0
minor,0.0
fanat,0.0
communaut,0.0
cheress,0.0
babouch,0.0
probabl,0.0
gne,0.0
justifi,0.0
avantag,0.0
industr,0.0
impliqu,0.0
tourist,0.0
otag,0.0
qualifi,0.0
zelensk,0.0
mair,0.0
chement,0.0
brav,0.0
professeur,0.0
as,0.0
riv,0.0
lecteur,0.0
top,0.0
aliment,0.0
rajout,0.0
respectu,0.0
